model,generation,problem_key,top25_count
llama,gen_1,716 d complete the graph,0
llama,gen_1,720 c homework,0
llama,gen_1,730 j bottles,0
llama,gen_1,733 c epidemic in monstropolis,0
llama,gen_1,741 e arpa s abnormal dna and mehrdad s deep interest,0
llama,gen_1,747 c servers,0
llama,gen_1,754 b ilya and tic tac toe game,0
llama,gen_1,76 f tourist,0
llama,gen_1,760 f bacterial melee,1
llama,gen_1,763 d timofey and a flat tree,0
llama,gen_1,784 b kids riddle,0
llama,gen_1,787 c berzerk,0
llama,gen_1,80 c heroes,0
llama,gen_1,802 i fake news hard,0
llama,gen_1,808 g anthem of berland,0
llama,gen_1,814 c an impassioned circulation of affection,0
llama,gen_1,83 c track,0
llama,gen_1,833 a the meaningless game,0
llama,gen_1,833 c ever hungry krakozyabra,0
llama,gen_1,840 b leha and another game about graph,0
llama,gen_1,845 b luba and the ticket,0
llama,gen_1,846 b math show,0
llama,gen_1,854 a fraction,0
llama,gen_1,855 d rowena ravenclaw s diadem,0
llama,gen_1,860 c tests renumeration,0
llama,gen_1,868 a bark to unlock,0
llama,gen_1,87 b vasya and types,0
llama,gen_1,875 d high cry,0
llama,gen_1,878 b teams formation,0
llama,gen_1,887 b cubes for masha,0
llama,gen_1,89 c chip play,0
llama,gen_1,896 e welcome home chtholly,0
llama,gen_1,9 e interesting graph and apples,0
llama,gen_1,903 d almost difference,0
llama,gen_1,918 a eleven,0
llama,gen_1,920 e connected components,0
llama,gen_1,924 a mystical mosaic,1
llama,gen_1,931 a friends meeting,0
llama,gen_1,937 d sleepy game,0
llama,gen_1,949 c data center maintenance,0
llama,gen_1,962 f simple cycles edges,0
llama,gen_1,979 e kuro and topological parity,0
llama,gen_1,980 e the number games,0
llama,gen_1,985 a chess placing,0
llama,gen_1,989 e a trance of nightfall,0
llama,gen_1,99 b help chef gerasim,0
llama,gen_1,996 f game,0
llama,gen_1,p00156 moats around the castle,0
llama,gen_1,p00163 highway toll,0
llama,gen_1,p00184 tsuruga castle,0
llama,gen_1,p00224 bicycle diet,0
llama,gen_1,p00320 cuboid,0
llama,gen_1,p00323 metal recycling,0
llama,gen_1,p00386 gathering,0
llama,gen_1,p00573 commuter pass,0
llama,gen_1,p00638 old bridges,0
llama,gen_1,p00669 k cards,0
llama,gen_1,p00676 knd is so sexy,0
llama,gen_1,p00680 knd factory,0
llama,gen_1,p00698 missing numbers,0
llama,gen_1,p00738 roll a big ball,0
llama,gen_1,p00781 lattice practices,0
llama,gen_1,p00786 but we need a diagram,0
llama,gen_1,p00812 equals are equals,0
llama,gen_1,p00839 organize your train,0
llama,gen_1,p00886 towns along a highway,0
llama,gen_1,p00914 equal sum sets,0
llama,gen_1,p00943 routing a marathon race,0
llama,gen_1,p00950 infallibly crack perplexing cryptarithm,0
llama,gen_1,p00971 shortest common non subsequence,0
llama,gen_1,p01051 squid ink,0
llama,gen_1,p01083 redblue,0
llama,gen_1,p01086 short phrase,0
llama,gen_1,p01141 lifeguard in the pool,0
llama,gen_1,p01179 cousin s aunt,0
llama,gen_1,p01210 speed,0
llama,gen_1,p01219 private teacher,0
llama,gen_1,p01222 walk under a scorching sun,0
llama,gen_1,p01289 strange couple,0
llama,gen_1,p01320 magical island 2,0
llama,gen_1,p01422 beautiful currency,0
llama,gen_1,p01458 kth sentence,0
llama,gen_1,p01535 markup language has declined,0
llama,gen_1,p01556 convexcut,0
llama,gen_1,p01576 exciting bicycle,0
llama,gen_1,p01600 tree construction,0
llama,gen_1,p01609 one,0
llama,gen_1,p01711 idempotent filter,0
llama,gen_1,p01797 kimagure cleaner,0
llama,gen_1,p01828 m and a,0
llama,gen_1,p01878 destiny draw,0
llama,gen_1,p01991 namo cut,0
llama,gen_1,p02014 rough sorting,0
llama,gen_1,p02033 arrow,0
llama,gen_1,p02069 universal and existential quantifiers,0
llama,gen_1,p02110 settler,0
llama,gen_1,p02117 picnic,0
llama,gen_1,p02211 apple adventure,0
llama,gen_1,p02216 array game,0
llama,gen_1,p02408 finding missing cards,0
llama,gen_1,p02472 addition of big integers,0
llama,gen_1,p02539 acl beginner contest heights and pairs,0
llama,gen_1,p02574 atcoder beginner contest 177 coprime,0
llama,gen_1,p02630 atcoder beginner contest 171 replacing,0
llama,gen_1,p02679 atcoder beginner contest 168 bullet,0
llama,gen_1,p02741 panasonic programming contest 2020 kth term,0
llama,gen_1,p02761 atcoder beginner contest 157 guess the number,0
llama,gen_1,p02916 atcoder beginner contest 140 buffet,0
llama,gen_1,p02975 atcoder grand contest 035 xor circle,0
llama,gen_1,p03013 atcoder beginner contest 129 typical stairs,0
llama,gen_1,p03052 diverta 2019 programming contest edge ordering,0
llama,gen_1,p03072 atcoder beginner contest 124 great ocean view,0
llama,gen_1,p03111 atcoder beginner contest 119 synthetic kadomatsu,0
llama,gen_1,p03153 keyence programming contest 2019 connecting cities,0
llama,gen_1,p03172 educational dp contest candies,0
llama,gen_1,p03294 atcoder beginner contest 103 modulo summation,0
llama,gen_1,p03343 atcoder regular contest 098 range minimum queries,1
llama,gen_1,p03363 atcoder grand contest 023 zero sum ranges,0
llama,gen_1,p03414 atcoder regular contest 092 two faced edges,0
llama,gen_1,p03443 atcoder petrozavodsk contest 001 colorful doors,0
llama,gen_1,p03452 atcoder regular contest 090 people on a line,0
llama,gen_1,p03519 code festival 2017 elimination tournament round 1 parallel paired parentheses,0
llama,gen_1,p03574 atcoder beginner contest 075 minesweeper,0
llama,gen_1,p03616 atcoder regular contest 082 sandglass,0
llama,gen_1,p03684 atcoder regular contest 076 built,0
llama,gen_1,p03686 atcoder regular contest 076 exhausted,0
llama,gen_1,p03725 atcoder grand contest 014 closed rooms,0
llama,gen_1,p03819 atcoder regular contest 068 snuke line,0
llama,gen_1,p03963 atcoder beginner contest 046 painting balls with atcodeer,0
llama,gen_2,10 b cinema cashier,0
llama,gen_2,1000 a codehorses t shirts,0
llama,gen_2,1007 e mini metro,0
llama,gen_2,101 c vectors,0
llama,gen_2,1011 a stages,0
llama,gen_2,1012 b chemical table,0
llama,gen_2,1012 e cycle sort,0
llama,gen_2,1025 d recovering bst,0
llama,gen_2,103 c russian roulette,0
llama,gen_2,1037 b reach median,0
llama,gen_2,1037 e trips,0
llama,gen_2,1045 f shady lady,0
llama,gen_2,105 c item world,0
llama,gen_2,1075 d intersecting subtrees,0
llama,gen_2,1080 c masha and two friends,0
llama,gen_2,1090 c new year presents,0
llama,gen_2,1097 b petr and a combination lock,0
llama,gen_2,1109 f sasha and algorithm of silence s sounds,0
llama,gen_2,1118 c palindromic matrix,0
llama,gen_2,1136 d nastya is buying lunch,0
llama,gen_2,1139 e maximize mex,0
llama,gen_2,1144 b parity alternated deletions,0
llama,gen_2,1148 c crazy diamond,0
llama,gen_2,1149 b three religions,0
llama,gen_2,1149 e election promises,0
llama,gen_2,1157 c2 increasing subsequence hard version,0
llama,gen_2,1158 f density of subarrays,0
llama,gen_2,1165 a remainder,0
llama,gen_2,1165 e two arrays and sum of functions,0
llama,gen_2,1173 e2 nauuo and pictures hard version,0
llama,gen_2,1176 f destroy it,0
llama,gen_2,1179 e alesya and discrete math,0
llama,gen_2,1180 e serge and dining room,0
llama,gen_2,1184 b3 the doctor meets vader hard,0
llama,gen_2,1187 g gang up,0
llama,gen_2,1189 a keanu reeves,0
llama,gen_2,1195 d2 submarine in the rybinsk sea hard edition,0
llama,gen_2,1198 a mp3,0
llama,gen_2,1199 e matching vs independent set,0
llama,gen_2,12 b correct solution,0
llama,gen_2,12 d ball,0
llama,gen_2,1202 c you are given a wasd string,0
llama,gen_2,1214 h tiles placement,0
llama,gen_2,1216 d swords,0
llama,gen_2,1219 h function composition,0
llama,gen_2,1249 d1 too many segments easy version,0
llama,gen_2,1253 f cheap robot,0
llama,gen_2,1256 c platforms jumping,0
llama,gen_2,1257 g divisor set,0
llama,gen_2,1269 b modulo equality,0
llama,gen_2,1271 c shawarma tent,0
llama,gen_2,1304 e 1 trees and queries,0
llama,gen_2,1305 b kuroni and simple strings,0
llama,gen_2,1320 f blocks and sensors,0
llama,gen_2,1323 d present,0
llama,gen_2,1328 f make k equal,0
llama,gen_2,133 d piet,0
llama,gen_2,1348 f phoenix and memory,0
llama,gen_2,1349 d slime and biscuits,0
llama,gen_2,1354 c2 not so simple polygon embedding,0
llama,gen_2,1361 e james and the chase,0
llama,gen_2,1364 c ehab and prefix mexs,0
llama,gen_2,1364 e x or,0
llama,gen_2,1382 a common subsequence,0
llama,gen_2,1384 d gamegame,0
llama,gen_2,1384 f rearrange,0
llama,gen_2,139 d digits permutations,0
llama,gen_2,1398 a bad triangle,0
llama,gen_2,1408 a circle coloring,0
llama,gen_2,1416 d graph and queries,0
llama,gen_2,1420 d rescue nibel,0
llama,gen_2,1421 b putting bricks in the wall,0
llama,gen_2,1424 n bubblesquare tokens,0
llama,gen_2,1427 d unshuffling a deck,0
llama,gen_2,1466 f euclid s nightmare,0
llama,gen_2,147 b smile house,0
llama,gen_2,1473 g tiles,0
llama,gen_2,1490 g old floppy drive,0
llama,gen_2,1493 c k beautiful strings,0
llama,gen_2,1500 b two chandeliers,0
llama,gen_2,151 c win or freeze,0
llama,gen_2,1511 f chainword,0
llama,gen_2,152 e garden,0
llama,gen_2,1523 d love hate,0
llama,gen_2,1539 d pricefixed,0
llama,gen_2,155 c hometask,0
llama,gen_2,161 b discounts,0
llama,gen_2,166 a rank list,0
llama,gen_2,177 c1 party,0
llama,gen_2,180 d name,0
llama,gen_2,181 b number of triplets,0
llama,gen_2,187 b algorace,1
llama,gen_2,203 e transportation,0
llama,gen_2,204 d little elephant and retro strings,0
llama,gen_2,215 a bicycle chain,0
llama,gen_2,235 d graph game,0
llama,gen_2,239 a two bags of potatoes,0
llama,gen_2,248 a cupboards,0
llama,gen_2,252 b unsorting array,0
llama,gen_2,260 b ancient prophesy,0
llama,gen_2,270 b multithreading,0
llama,gen_2,272 b dima and sequence,0
llama,gen_2,277 c game,0
llama,gen_2,278 b new problem,0
llama,gen_2,294 a shaass and oskols,0
llama,gen_2,312 d cats transport,0
llama,gen_2,325 d reclamation,0
llama,gen_2,331 e2 deja vu,0
llama,gen_2,348 a mafia,0
llama,gen_2,348 e pilgrims,0
llama,gen_2,352 e jeff and brackets,0
llama,gen_2,358 b dima and text messages,0
llama,gen_2,364 d ghd,0
llama,gen_2,371 b fox dividing cheese,0
llama,gen_2,388 e fox and meteor shower,0
llama,gen_2,401 e olympic games,0
llama,gen_2,405 e graph cutting,0
llama,gen_2,409 a the great game,0
llama,gen_2,409 c magnum opus,0
llama,gen_2,415 e mashmokh and reverse operation,0
llama,gen_2,421 d bug in code,0
llama,gen_2,425 d sereja and squares,0
llama,gen_2,448 b suffix structures,0
llama,gen_2,455 c civilization,0
llama,gen_2,459 e pashmak and graph,0
llama,gen_2,465 c no to palindromes,0
llama,gen_2,474 c captain marmot,0
llama,gen_2,492 d vanya and computer game,0
llama,gen_2,494 d birthday,0
llama,gen_2,500 c new year book reading,0
llama,gen_2,516 c drazil and park,0
llama,gen_2,519 b a and b and compilation errors,0
llama,gen_2,521 c pluses everywhere,0
llama,gen_2,538 b quasi binary,0
llama,gen_2,548 e mike and foam,0
llama,gen_2,551 b zgukistringz,0
llama,gen_2,571 e geometric progressions,0
llama,gen_2,575 b bribes,0
llama,gen_2,586 f lizard era beginning,0
llama,gen_2,587 d duff in mafia,0
llama,gen_2,609 b the best gift,0
llama,gen_2,609 f frogs and mosquitoes,0
llama,gen_2,614 c peter and snow blower,0
llama,gen_2,621 d rat kwesh and cheese,0
llama,gen_2,624 d array gcd,5
llama,gen_2,634 c factory repairs,0
llama,gen_2,638 d three dimensional turtle super computer,0
llama,gen_2,656 e out of controls,0
llama,gen_2,666 b world tour,0
llama,gen_2,67 e save the city,0
llama,gen_2,673 c bear and colors,0
llama,gen_2,687 d dividing kingdom ii,0
llama,gen_2,698 b fix a tree,0
llama,gen_2,7 b memory manager,0
llama,gen_2,702 e analysis of pathes in functional graph,0
llama,gen_2,708 c centroids,0
llama,gen_2,709 e centroids,0
llama,gen_2,725 c hidden word,0
llama,gen_2,730 g car repair shop,0
llama,gen_2,757 d felicity s big secret revealed,0
llama,gen_2,763 d timofey and a flat tree,0
llama,gen_2,83 c track,0
llama,gen_2,840 b leha and another game about graph,0
llama,gen_2,845 b luba and the ticket,0
llama,gen_2,848 c goodbye souvenir,0
llama,gen_2,851 b arpa and an exam about geometry,0
llama,gen_2,860 c tests renumeration,0
llama,gen_2,87 b vasya and types,0
llama,gen_2,886 d restoration of string,0
llama,gen_2,896 e welcome home chtholly,0
llama,gen_2,903 d almost difference,0
llama,gen_2,918 a eleven,0
llama,gen_2,920 e connected components,0
llama,gen_2,924 a mystical mosaic,1
llama,gen_2,924 c riverside curio,0
llama,gen_2,931 e game with string,0
llama,gen_2,937 d sleepy game,0
llama,gen_2,938 b run for your prize,0
llama,gen_2,940 a points on the line,0
llama,gen_2,952 c ravioli sort,0
llama,gen_2,952 e cheese board,0
llama,gen_2,958 f3 lightsabers hard,0
llama,gen_2,962 f simple cycles edges,0
llama,gen_2,985 a chess placing,0
llama,gen_2,989 e a trance of nightfall,0
llama,gen_2,993 d compute power,1
llama,gen_2,p00025 hit and blow,0
llama,gen_2,p00156 moats around the castle,0
llama,gen_2,p00206 next trip,0
llama,gen_2,p00232 life game,0
llama,gen_2,p00260 cats going straight,0
llama,gen_2,p00323 metal recycling,0
llama,gen_2,p00395 maze and items,0
llama,gen_2,p00573 commuter pass,0
llama,gen_2,p00610 cleaning robot 2,0
llama,gen_2,p00669 k cards,0
llama,gen_2,p00698 missing numbers,0
llama,gen_2,p00720 earth observation with a mobile robot team,0
llama,gen_2,p00738 roll a big ball,0
llama,gen_2,p00781 lattice practices,0
llama,gen_2,p00786 but we need a diagram,0
llama,gen_2,p00812 equals are equals,0
llama,gen_2,p00822 weather forecast,0
llama,gen_2,p00839 organize your train,0
llama,gen_2,p00860 the morning after halloween,0
llama,gen_2,p00886 towns along a highway,0
llama,gen_2,p00918 dragon s cruller,0
llama,gen_2,p00943 routing a marathon race,0
llama,gen_2,p00971 shortest common non subsequence,0
llama,gen_2,p01046 yu kun likes a lot of money,0
llama,gen_2,p01051 squid ink,0
llama,gen_2,p01083 redblue,0
llama,gen_2,p01179 cousin s aunt,0
llama,gen_2,p01210 speed,0
llama,gen_2,p01219 private teacher,0
llama,gen_2,p01222 walk under a scorching sun,0
llama,gen_2,p01240 oil company,0
llama,gen_2,p01262 adaptive time slicing quantization,0
llama,gen_2,p01289 strange couple,0
llama,gen_2,p01346 ropeway,0
llama,gen_2,p01353 rabbit plays games,0
llama,gen_2,p01458 kth sentence,0
llama,gen_2,p01488 transfertrain,0
llama,gen_2,p01535 markup language has declined,0
llama,gen_2,p01556 convexcut,0
llama,gen_2,p01576 exciting bicycle,0
llama,gen_2,p01650 stack maze,0
llama,gen_2,p01691 disappear drive,0
llama,gen_2,p01738 gravity point,0
llama,gen_2,p01835 donut decoration,0
llama,gen_2,p01856 typhoon,0
llama,gen_2,p01896 folding paper,0
llama,gen_2,p01970 the diversity of prime factorization,0
llama,gen_2,p02014 rough sorting,0
llama,gen_2,p02033 arrow,0
llama,gen_2,p02069 universal and existential quantifiers,0
llama,gen_2,p02110 settler,0
llama,gen_2,p02117 picnic,0
llama,gen_2,p02137 special chat,0
llama,gen_2,p02185 many decimal integers,0
llama,gen_2,p02211 apple adventure,0
llama,gen_2,p02260 selection sort,0
llama,gen_2,p02327 largest rectangle,0
llama,gen_2,p02365 minimum cost arborescence,0
llama,gen_2,p02369 cycle detection for a directed graph,0
llama,gen_2,p02425 bit flag,0
llama,gen_2,p02539 acl beginner contest heights and pairs,0
llama,gen_2,p02574 atcoder beginner contest 177 coprime,0
llama,gen_2,p02603 m solutions programming contest 2020 road to millionaire,0
llama,gen_2,p02630 atcoder beginner contest 171 replacing,0
llama,gen_2,p02652 atcoder grand contest 045 01 unbalanced,0
llama,gen_2,p02679 atcoder beginner contest 168 bullet,0
llama,gen_2,p02741 panasonic programming contest 2020 kth term,0
llama,gen_2,p02744 panasonic programming contest 2020 string equivalence,0
llama,gen_2,p02761 atcoder beginner contest 157 guess the number,0
llama,gen_2,p02799 keyence programming contest 2020 bichromization,0
llama,gen_2,p02838 atcoder beginner contest 147 xor sum 4,0
llama,gen_2,p02876 atcoder grand contest 040 balance beam,0
llama,gen_2,p02935 atcoder beginner contest 138 alchemist,0
llama,gen_2,p02975 atcoder grand contest 035 xor circle,0
llama,gen_2,p03052 diverta 2019 programming contest edge ordering,0
llama,gen_2,p03072 atcoder beginner contest 124 great ocean view,0
llama,gen_2,p03225 tenka1 programmer contest equilateral,0
llama,gen_2,p03297 atcoder grand contest 026 rng 10s,0
llama,gen_2,p03318 atcoder beginner contest 101 snuke numbers,0
llama,gen_2,p03371 atcoder beginner contest 095 half and half,0
llama,gen_2,p03443 atcoder petrozavodsk contest 001 colorful doors,0
llama,gen_2,p03474 atcoder beginner contest 084 postal code,0
llama,gen_2,p03519 code festival 2017 elimination tournament round 1 parallel paired parentheses,0
llama,gen_2,p03616 atcoder regular contest 082 sandglass,0
llama,gen_2,p03684 atcoder regular contest 076 built,0
llama,gen_2,p03694 atcoder beginner contest 064 traveling atcodeer problem,0
llama,gen_2,p03725 atcoder grand contest 014 closed rooms,0
llama,gen_2,p03762 atcoder beginner contest 058,0
llama,gen_2,p03839 atcoder grand contest 008 contiguous repainting,0
llama,gen_2,p03889 code festival 2016 relay parallel mirror string,0
llama,gen_2,p03932 square869120contest 3 souvenirs,0
llama,gen_2,p03943 atcoder beginner contest 047 fighting over candies,0
llama,gen_2,p03986 atcoder grand contest 005 string,0
llama,gen_3,1003 d coins and queries,0
llama,gen_3,1008 d pave the parallelepiped,0
llama,gen_3,101 c vectors,0
llama,gen_3,1012 e cycle sort,0
llama,gen_3,1025 b weakened common divisor,0
llama,gen_3,1025 d recovering bst,0
llama,gen_3,1037 e trips,0
llama,gen_3,1043 a elections,0
llama,gen_3,1045 d interstellar battle,0
llama,gen_3,1045 f shady lady,0
llama,gen_3,1046 d interstellar battle,0
llama,gen_3,1053 c putting boxes together,0
llama,gen_3,1059 a cashier,0
llama,gen_3,1065 f up and down the tree,0
llama,gen_3,1070 c cloud computing,0
llama,gen_3,1080 c masha and two friends,0
llama,gen_3,1081 d maximum distance,0
llama,gen_3,1081 g mergesort strikes back,0
llama,gen_3,1084 c the fair nut and string,0
llama,gen_3,1090 c new year presents,0
llama,gen_3,1100 d dasha and chess,0
llama,gen_3,1103 e radix sum,0
llama,gen_3,1117 f crisp string,0
llama,gen_3,1118 c palindromic matrix,0
llama,gen_3,1121 a technogoblet of fire,0
llama,gen_3,1129 a2 toy train,0
llama,gen_3,1139 c edgy trees,0
llama,gen_3,1139 e maximize mex,0
llama,gen_3,1144 b parity alternated deletions,0
llama,gen_3,1148 c crazy diamond,0
llama,gen_3,1149 b three religions,0
llama,gen_3,1155 a reverse a substring,0
llama,gen_3,1157 e minimum array,0
llama,gen_3,1165 a remainder,0
llama,gen_3,1180 e serge and dining room,0
llama,gen_3,1184 b3 the doctor meets vader hard,0
llama,gen_3,1195 d2 submarine in the rybinsk sea hard edition,0
llama,gen_3,1198 a mp3,0
llama,gen_3,12 d ball,0
llama,gen_3,1202 c you are given a wasd string,0
llama,gen_3,1214 h tiles placement,0
llama,gen_3,1216 d swords,0
llama,gen_3,1219 h function composition,0
llama,gen_3,1227 d1 optimal subsequences easy version,0
llama,gen_3,1253 f cheap robot,0
llama,gen_3,1257 g divisor set,0
llama,gen_3,1267 l lexicography,0
llama,gen_3,1269 e k integers,0
llama,gen_3,1271 c shawarma tent,0
llama,gen_3,1291 e prefix enlightenment,0
llama,gen_3,1294 d mex maximizing,0
llama,gen_3,1305 b kuroni and simple strings,0
llama,gen_3,1329 d dreamoon likes strings,0
llama,gen_3,1334 d minimum euler cycle,0
llama,gen_3,1354 f summoning minions,0
llama,gen_3,1359 d yet another yet another task,0
llama,gen_3,1364 e x or,0
llama,gen_3,1373 b 01 game,0
llama,gen_3,1379 f1 chess strikes back easy version,0
llama,gen_3,1382 a common subsequence,0
llama,gen_3,1384 d gamegame,0
llama,gen_3,1384 f rearrange,0
llama,gen_3,1406 c link cut centroids,0
llama,gen_3,1421 b putting bricks in the wall,0
llama,gen_3,1423 h virus,0
llama,gen_3,1424 n bubblesquare tokens,0
llama,gen_3,1427 b chess cheater,0
llama,gen_3,1427 d unshuffling a deck,0
llama,gen_3,1428 d bouncing boomerangs,0
llama,gen_3,1450 b balls of steel,0
llama,gen_3,1466 f euclid s nightmare,0
llama,gen_3,1468 j road reform,0
llama,gen_3,147 b smile house,0
llama,gen_3,149 b martian clock,0
llama,gen_3,1490 d permutation transformation,0
llama,gen_3,1490 g old floppy drive,0
llama,gen_3,1493 c k beautiful strings,0
llama,gen_3,1506 f triangular paths,0
llama,gen_3,1508 c complete the mst,0
llama,gen_3,1511 f chainword,0
llama,gen_3,1534 d lost tree,0
llama,gen_3,1540 c1 converging array easy version,0
llama,gen_3,155 c hometask,0
llama,gen_3,161 b discounts,0
llama,gen_3,166 a rank list,0
llama,gen_3,171 c a piece of cake,0
llama,gen_3,177 c1 party,0
llama,gen_3,187 b algorace,0
llama,gen_3,203 e transportation,0
llama,gen_3,242 c king s path,0
llama,gen_3,245 f log stream analysis,0
llama,gen_3,260 b ancient prophesy,0
llama,gen_3,263 d cycle in graph,0
llama,gen_3,272 b dima and sequence,0
llama,gen_3,283 d cows and cool sequences,0
llama,gen_3,294 a shaass and oskols,0
llama,gen_3,309 b context advertising,0
llama,gen_3,317 d game with powers,0
llama,gen_3,331 e2 deja vu,0
llama,gen_3,335 b palindrome,0
llama,gen_3,341 d iahub and xors,0
llama,gen_3,354 e lucky number representation,0
llama,gen_3,361 c levko and array recovery,0
llama,gen_3,364 d ghd,0
llama,gen_3,366 d dima and trap graph,0
llama,gen_3,38 c blinds,0
llama,gen_3,388 e fox and meteor shower,0
llama,gen_3,401 e olympic games,0
llama,gen_3,415 e mashmokh and reverse operation,0
llama,gen_3,421 d bug in code,0
llama,gen_3,425 a sereja and swaps,0
llama,gen_3,436 d pudding monsters,0
llama,gen_3,438 a the child and toy,0
llama,gen_3,44 b cola,0
llama,gen_3,45 h road problem,0
llama,gen_3,455 c civilization,0
llama,gen_3,459 e pashmak and graph,0
llama,gen_3,46 c hamsters and tigers,0
llama,gen_3,465 c no to palindromes,0
llama,gen_3,478 a initial bet,0
llama,gen_3,488 c fight the monster,0
llama,gen_3,5 a chat server s outgoing traffic,0
llama,gen_3,505 d mr kitayuta s technology,0
llama,gen_3,512 b fox and jumping,0
llama,gen_3,518 e arthur and questions,0
llama,gen_3,519 b a and b and compilation errors,0
llama,gen_3,526 a king of thieves,0
llama,gen_3,536 c tavas and pashmaks,0
llama,gen_3,538 b quasi binary,0
llama,gen_3,545 c woodcutters,0
llama,gen_3,548 e mike and foam,0
llama,gen_3,551 b zgukistringz,0
llama,gen_3,566 c logistical questions,0
llama,gen_3,575 b bribes,0
llama,gen_3,586 f lizard era beginning,0
llama,gen_3,587 d duff in mafia,0
llama,gen_3,604 a uncowed forces,0
llama,gen_3,609 b the best gift,0
llama,gen_3,613 a peter and snow blower,0
llama,gen_3,621 d rat kwesh and cheese,0
llama,gen_3,626 d jerry s protest,0
llama,gen_3,633 h fibonacci ish ii,0
llama,gen_3,638 d three dimensional turtle super computer,0
llama,gen_3,643 b bear and two paths,0
llama,gen_3,663 a rebus,0
llama,gen_3,673 c bear and colors,0
llama,gen_3,685 d kay and eternity,0
llama,gen_3,687 a np hard problem,0
llama,gen_3,687 d dividing kingdom ii,0
llama,gen_3,698 b fix a tree,0
llama,gen_3,698 d limak and shooting points,0
llama,gen_3,699 f limak and shooting points,0
llama,gen_3,7 b memory manager,0
llama,gen_3,708 c centroids,0
llama,gen_3,716 d complete the graph,0
llama,gen_3,719 e sasha and array,0
llama,gen_3,720 c homework,0
llama,gen_3,725 c hidden word,0
llama,gen_3,730 g car repair shop,0
llama,gen_3,737 a road to cinema,0
llama,gen_3,750 f new year and finding roots,0
llama,gen_3,754 b ilya and tic tac toe game,0
llama,gen_3,757 d felicity s big secret revealed,0
llama,gen_3,760 f bacterial melee,0
llama,gen_3,774 k stepan and vowels,0
llama,gen_3,79 d password,0
llama,gen_3,80 c heroes,0
llama,gen_3,808 g anthem of berland,0
llama,gen_3,819 d mister b and astronomers,0
llama,gen_3,825 e minimal labels,0
llama,gen_3,83 c track,0
llama,gen_3,833 c ever hungry krakozyabra,0
llama,gen_3,840 b leha and another game about graph,0
llama,gen_3,848 c goodbye souvenir,0
llama,gen_3,855 d rowena ravenclaw s diadem,0
llama,gen_3,860 c tests renumeration,0
llama,gen_3,868 a bark to unlock,0
llama,gen_3,870 a search for pretty integers,0
llama,gen_3,875 d high cry,0
llama,gen_3,891 d sloth,0
llama,gen_3,896 e welcome home chtholly,0
llama,gen_3,9 e interesting graph and apples,0
llama,gen_3,901 d weighting a tree,0
llama,gen_3,903 d almost difference,0
llama,gen_3,918 a eleven,0
llama,gen_3,920 e connected components,0
llama,gen_3,924 a mystical mosaic,0
llama,gen_3,925 e may holidays,0
llama,gen_3,931 e game with string,0
llama,gen_3,937 d sleepy game,0
llama,gen_3,954 f runner s problem,0
llama,gen_3,962 f simple cycles edges,0
llama,gen_3,967 d resource distribution,0
llama,gen_3,99 b help chef gerasim,0
llama,gen_3,990 e post lamps,0
llama,gen_3,999 f cards and joy,0
llama,gen_3,p00032 plastic board,0
llama,gen_3,p00100 sale result,0
llama,gen_3,p00156 moats around the castle,0
llama,gen_3,p00206 next trip,0
llama,gen_3,p00264 east wind,0
llama,gen_3,p00320 cuboid,0
llama,gen_3,p00573 commuter pass,0
llama,gen_3,p00669 k cards,0
llama,gen_3,p00680 knd factory,0
llama,gen_3,p00698 missing numbers,0
llama,gen_3,p00720 earth observation with a mobile robot team,0
llama,gen_3,p00748 pollock s conjecture,0
llama,gen_3,p00812 equals are equals,0
llama,gen_3,p00822 weather forecast,0
llama,gen_3,p00839 organize your train,0
llama,gen_3,p00860 the morning after halloween,0
llama,gen_3,p00886 towns along a highway,0
llama,gen_3,p00918 dragon s cruller,0
llama,gen_3,p00943 routing a marathon race,0
llama,gen_3,p00950 infallibly crack perplexing cryptarithm,0
llama,gen_3,p00971 shortest common non subsequence,0
llama,gen_3,p01009 room of time and spirit,0
llama,gen_3,p01046 yu kun likes a lot of money,0
llama,gen_3,p01051 squid ink,0
llama,gen_3,p01083 redblue,0
llama,gen_3,p01179 cousin s aunt,0
llama,gen_3,p01183 tetrahedra,0
llama,gen_3,p01210 speed,0
llama,gen_3,p01219 private teacher,0
llama,gen_3,p01222 walk under a scorching sun,0
llama,gen_3,p01240 oil company,0
llama,gen_3,p01289 strange couple,0
llama,gen_3,p01320 magical island 2,0
llama,gen_3,p01356 nearest station,0
llama,gen_3,p01422 beautiful currency,0
llama,gen_3,p01450 my friends are small,0
llama,gen_3,p01458 kth sentence,0
llama,gen_3,p01488 transfertrain,0
llama,gen_3,p01535 markup language has declined,0
llama,gen_3,p01576 exciting bicycle,0
llama,gen_3,p01609 one,0
llama,gen_3,p01646 dictionary,0
llama,gen_3,p01691 disappear drive,0
llama,gen_3,p01828 m and a,0
llama,gen_3,p01835 donut decoration,0
llama,gen_3,p01896 folding paper,0
llama,gen_3,p01935 protect from the enemy attack,0
llama,gen_3,p01970 the diversity of prime factorization,0
llama,gen_3,p01991 namo cut,0
llama,gen_3,p02014 rough sorting,0
llama,gen_3,p02033 arrow,0
llama,gen_3,p02110 settler,0
llama,gen_3,p02117 picnic,0
llama,gen_3,p02137 special chat,0
llama,gen_3,p02211 apple adventure,0
llama,gen_3,p02278 minimum cost sort,0
