sample_id,model,generation,batch,problem_key,error_id,severity,cwe,message
gemma/gen_2/00002_2/0246_p03837_AtCoder_Beginner_Contest_051_-_Candidates_of_No_Shortest_Paths,gemma,gen_2,00002_2,p03837 atcoder beginner contest 051 candidates of no shortest paths,constVariableReference,style,398,Variable 'edge' can be declared as reference to const
gemma/gen_2/00002_2/0127_1523_D._Love-Hate,gemma,gen_2,00002_2,1523 d love hate,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0101_p01488_TransferTrain,gemma,gen_2,00002_2,p01488 transfertrain,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0101_p01488_TransferTrain,gemma,gen_2,00002_2,p01488 transfertrain,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0065_465_C._No_to_Palindromes_,gemma,gen_2,00002_2,465 c no to palindromes,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0111_110_B._Lucky_String,gemma,gen_2,00002_2,110 b lucky string,useStlAlgorithm,style,398,Consider using std::all_of or std::none_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0050_1458_B._Glass_Half_Spilled,gemma,gen_2,00002_2,1458 b glass half spilled,knownConditionTrueFalse,style,570,Condition 'k==1' is always false
gemma/gen_2/00002_2/0050_1458_B._Glass_Half_Spilled,gemma,gen_2,00002_2,1458 b glass half spilled,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0050_1458_B._Glass_Half_Spilled,gemma,gen_2,00002_2,1458 b glass half spilled,useStlAlgorithm,style,398,Consider using std::transform algorithm instead of a raw loop.
gemma/gen_2/00002_2/0050_1458_B._Glass_Half_Spilled,gemma,gen_2,00002_2,1458 b glass half spilled,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0050_1458_B._Glass_Half_Spilled,gemma,gen_2,00002_2,1458 b glass half spilled,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0050_1458_B._Glass_Half_Spilled,gemma,gen_2,00002_2,1458 b glass half spilled,unreadVariable,style,563,Variable 'possible_water' is assigned a value that is never used.
gemma/gen_2/00002_2/0050_1458_B._Glass_Half_Spilled,gemma,gen_2,00002_2,1458 b glass half spilled,unreadVariable,style,563,Variable 'current_water' is assigned a value that is never used.
gemma/gen_2/00002_2/0076_76_F._Tourist,gemma,gen_2,00002_2,76 f tourist,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0076_76_F._Tourist,gemma,gen_2,00002_2,76 f tourist,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0035_1144_F._Graph_Without_Long_Directed_Paths,gemma,gen_2,00002_2,1144 f graph without long directed paths,knownConditionTrueFalse,style,571,Condition 'possible' is always true
gemma/gen_2/00002_2/0035_1144_F._Graph_Without_Long_Directed_Paths,gemma,gen_2,00002_2,1144 f graph without long directed paths,variableScope,style,398,The scope of the variable 'orientation' can be reduced.
gemma/gen_2/00002_2/0117_1256_E._Yet_Another_Division_Into_Teams,gemma,gen_2,00002_2,1256 e yet another division into teams,timeout,,,Analysis timed out
gemma/gen_2/00002_2/0203_1450_B._Balls_of_Steel,gemma,gen_2,00002_2,1450 b balls of steel,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0203_1450_B._Balls_of_Steel,gemma,gen_2,00002_2,1450 b balls of steel,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0105_p02216_Array_Game,gemma,gen_2,00002_2,p02216 array game,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0061_348_E._Pilgrims,gemma,gen_2,00002_2,348 e pilgrims,variableScope,style,398,The scope of the variable 'w' can be reduced.
gemma/gen_2/00002_2/0061_348_E._Pilgrims,gemma,gen_2,00002_2,348 e pilgrims,variableScope,style,398,The scope of the variable 'w' can be reduced.
gemma/gen_2/00002_2/0061_348_E._Pilgrims,gemma,gen_2,00002_2,348 e pilgrims,constVariableReference,style,398,Variable 'edge' can be declared as reference to const
gemma/gen_2/00002_2/0061_348_E._Pilgrims,gemma,gen_2,00002_2,348 e pilgrims,constVariableReference,style,398,Variable 'edge' can be declared as reference to const
gemma/gen_2/00002_2/0061_348_E._Pilgrims,gemma,gen_2,00002_2,348 e pilgrims,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0075_747_C._Servers,gemma,gen_2,00002_2,747 c servers,variableScope,style,398,The scope of the variable 'd' can be reduced.
gemma/gen_2/00002_2/0075_747_C._Servers,gemma,gen_2,00002_2,747 c servers,unreadVariable,style,563,Variable 'performed[i]' is assigned a value that is never used.
gemma/gen_2/00002_2/0064_443_B._Kolya_and_Tandem_Repeat,gemma,gen_2,00002_2,443 b kolya and tandem repeat,unreadVariable,style,563,Variable 'n' is assigned a value that is never used.
gemma/gen_2/00002_2/0064_443_B._Kolya_and_Tandem_Repeat,gemma,gen_2,00002_2,443 b kolya and tandem repeat,unreadVariable,style,563,Variable 'n' is assigned a value that is never used.
gemma/gen_2/00002_2/0150_764_A._Taymyr_is_calling_you,gemma,gen_2,00002_2,764 a taymyr is calling you,redundantAssignment,style,563,Variable 'artists_killed' is reassigned a value before the old one has been used.
gemma/gen_2/00002_2/0150_764_A._Taymyr_is_calling_you,gemma,gen_2,00002_2,764 a taymyr is calling you,redundantAssignment,style,563,Variable 'artists_killed' is assigned an expression that holds the same value.
gemma/gen_2/00002_2/0150_764_A._Taymyr_is_calling_you,gemma,gen_2,00002_2,764 a taymyr is calling you,redundantAssignment,style,563,Variable 'artists_killed' is reassigned a value before the old one has been used.
gemma/gen_2/00002_2/0150_764_A._Taymyr_is_calling_you,gemma,gen_2,00002_2,764 a taymyr is calling you,redundantAssignment,style,563,Variable 'artists_killed' is assigned an expression that holds the same value.
gemma/gen_2/00002_2/0191_1198_A._MP3,gemma,gen_2,00002_2,1198 a mp3,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0221_505_B._Mr._Kitayuta_s_Colorful_Graph,gemma,gen_2,00002_2,505 b mr kitayuta s colorful graph,constVariableReference,style,398,Variable 'edge' can be declared as reference to const
gemma/gen_2/00002_2/0221_505_B._Mr._Kitayuta_s_Colorful_Graph,gemma,gen_2,00002_2,505 b mr kitayuta s colorful graph,constVariableReference,style,398,Variable 'edge' can be declared as reference to const
gemma/gen_2/00002_2/0221_505_B._Mr._Kitayuta_s_Colorful_Graph,gemma,gen_2,00002_2,505 b mr kitayuta s colorful graph,constVariableReference,style,398,Variable 'edge' can be declared as reference to const
gemma/gen_2/00002_2/0221_505_B._Mr._Kitayuta_s_Colorful_Graph,gemma,gen_2,00002_2,505 b mr kitayuta s colorful graph,unreadVariable,style,563,Variable 'edge_colors[i]' is assigned a value that is never used.
gemma/gen_2/00002_2/0221_505_B._Mr._Kitayuta_s_Colorful_Graph,gemma,gen_2,00002_2,505 b mr kitayuta s colorful graph,unreadVariable,style,563,Variable 'color' is assigned a value that is never used.
gemma/gen_2/00002_2/0221_505_B._Mr._Kitayuta_s_Colorful_Graph,gemma,gen_2,00002_2,505 b mr kitayuta s colorful graph,unreadVariable,style,563,Variable 'color' is assigned a value that is never used.
gemma/gen_2/00002_2/0221_505_B._Mr._Kitayuta_s_Colorful_Graph,gemma,gen_2,00002_2,505 b mr kitayuta s colorful graph,unusedVariable,style,563,Unused variable: a
gemma/gen_2/00002_2/0221_505_B._Mr._Kitayuta_s_Colorful_Graph,gemma,gen_2,00002_2,505 b mr kitayuta s colorful graph,unusedVariable,style,563,Unused variable: b
gemma/gen_2/00002_2/0221_505_B._Mr._Kitayuta_s_Colorful_Graph,gemma,gen_2,00002_2,505 b mr kitayuta s colorful graph,unusedVariable,style,563,Unused variable: c
gemma/gen_2/00002_2/0185_1068_D._Array_Without_Local_Maximums_,gemma,gen_2,00002_2,1068 d array without local maximums,knownConditionTrueFalse,style,571,Condition 'index>1' is always true
gemma/gen_2/00002_2/0009_p03031_AtCoder_Beginner_Contest_128_-_Switches,gemma,gen_2,00002_2,p03031 atcoder beginner contest 128 switches,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0069_587_D._Duff_in_Mafia,gemma,gen_2,00002_2,587 d duff in mafia,constVariableReference,style,398,Variable 'existing_edge' can be declared as reference to const
gemma/gen_2/00002_2/0069_587_D._Duff_in_Mafia,gemma,gen_2,00002_2,587 d duff in mafia,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0136_365_A._Good_Number,gemma,gen_2,00002_2,365 a good number,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0136_365_A._Good_Number,gemma,gen_2,00002_2,365 a good number,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0214_341_B._Bubble_Sort_Graph,gemma,gen_2,00002_2,341 b bubble sort graph,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0121_1364_E._X-OR,gemma,gen_2,00002_2,1364 e x or,unreadVariable,style,563,Variable 'query_results[query_count++]' is assigned a value that is never used.
gemma/gen_2/00002_2/0121_1364_E._X-OR,gemma,gen_2,00002_2,1364 e x or,unreadVariable,style,563,Variable 'p[i]' is assigned a value that is never used.
gemma/gen_2/00002_2/0140_459_E._Pashmak_and_Graph,gemma,gen_2,00002_2,459 e pashmak and graph,timeout,,,Analysis timed out
gemma/gen_2/00002_2/0055_204_D._Little_Elephant_and_Retro_Strings,gemma,gen_2,00002_2,204 d little elephant and retro strings,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0234_901_D._Weighting_a_Tree,gemma,gen_2,00002_2,901 d weighting a tree,variableScope,style,398,The scope of the variable 'weights' can be reduced.
gemma/gen_2/00002_2/0234_901_D._Weighting_a_Tree,gemma,gen_2,00002_2,901 d weighting a tree,unreadVariable,style,563,Variable 'u' is assigned a value that is never used.
gemma/gen_2/00002_2/0234_901_D._Weighting_a_Tree,gemma,gen_2,00002_2,901 d weighting a tree,unreadVariable,style,563,Variable 'v' is assigned a value that is never used.
gemma/gen_2/00002_2/0234_901_D._Weighting_a_Tree,gemma,gen_2,00002_2,901 d weighting a tree,unreadVariable,style,563,Variable 'u' is assigned a value that is never used.
gemma/gen_2/00002_2/0234_901_D._Weighting_a_Tree,gemma,gen_2,00002_2,901 d weighting a tree,unreadVariable,style,563,Variable 'v' is assigned a value that is never used.
gemma/gen_2/00002_2/0006_p02630_AtCoder_Beginner_Contest_171_-_Replacing,gemma,gen_2,00002_2,p02630 atcoder beginner contest 171 replacing,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0097_p00918_Dragon_s_Cruller,gemma,gen_2,00002_2,p00918 dragon s cruller,constVariable,style,398,Variable 'dx' can be declared as const array
gemma/gen_2/00002_2/0097_p00918_Dragon_s_Cruller,gemma,gen_2,00002_2,p00918 dragon s cruller,constVariable,style,398,Variable 'dy' can be declared as const array
gemma/gen_2/00002_2/0097_p00918_Dragon_s_Cruller,gemma,gen_2,00002_2,p00918 dragon s cruller,uninitvar,warning,457,Uninitialized variable: empty_x
gemma/gen_2/00002_2/0097_p00918_Dragon_s_Cruller,gemma,gen_2,00002_2,p00918 dragon s cruller,uninitvar,warning,457,Uninitialized variable: empty_y
gemma/gen_2/00002_2/0186_1090_C._New_Year_Presents,gemma,gen_2,00002_2,1090 c new year presents,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0045_1349_D._Slime_and_Biscuits,gemma,gen_2,00002_2,1349 d slime and biscuits,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0243_p03361_AtCoder_Beginner_Contest_096_-_Grid_Repainting_2,gemma,gen_2,00002_2,p03361 atcoder beginner contest 096 grid repainting 2,knownConditionTrueFalse,style,571,Condition 'can_achieve' is always true
gemma/gen_2/00002_2/0243_p03361_AtCoder_Beginner_Contest_096_-_Grid_Repainting_2,gemma,gen_2,00002_2,p03361 atcoder beginner contest 096 grid repainting 2,unreadVariable,style,563,Variable 'possible' is assigned a value that is never used.
gemma/gen_2/00002_2/0243_p03361_AtCoder_Beginner_Contest_096_-_Grid_Repainting_2,gemma,gen_2,00002_2,p03361 atcoder beginner contest 096 grid repainting 2,unreadVariable,style,563,Variable 'grid[i][j]' is assigned a value that is never used.
gemma/gen_2/00002_2/0243_p03361_AtCoder_Beginner_Contest_096_-_Grid_Repainting_2,gemma,gen_2,00002_2,p03361 atcoder beginner contest 096 grid repainting 2,unreadVariable,style,563,Variable 'possible' is assigned a value that is never used.
gemma/gen_2/00002_2/0179_p02033_Arrow,gemma,gen_2,00002_2,p02033 arrow,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0151_808_G._Anthem_of_Berland,gemma,gen_2,00002_2,808 g anthem of berland,passedByValue,performance,398,Function parameter 'current_s' should be passed by const reference.
gemma/gen_2/00002_2/0151_808_G._Anthem_of_Berland,gemma,gen_2,00002_2,808 g anthem of berland,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0044_1329_D._Dreamoon_Likes_Strings,gemma,gen_2,00002_2,1329 d dreamoon likes strings,constVariableReference,style,398,Variable 'step' can be declared as reference to const
gemma/gen_2/00002_2/0193_1238_B._Kill__Em_All,gemma,gen_2,00002_2,1238 b kill em all,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0211_270_B._Multithreading,gemma,gen_2,00002_2,270 b multithreading,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0227_719_B._Anatoly_and_Cockroaches,gemma,gen_2,00002_2,719 b anatoly and cockroaches,redundantAssignment,style,563,Variable 'temp_s' is assigned an expression that holds the same value.
gemma/gen_2/00002_2/0161_p03072_AtCoder_Beginner_Contest_124_-_Great_Ocean_View,gemma,gen_2,00002_2,p03072 atcoder beginner contest 124 great ocean view,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0215_364_D._Ghd,gemma,gen_2,00002_2,364 d ghd,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0096_p00786_BUT_We_Need_a_Diagram,gemma,gen_2,00002_2,p00786 but we need a diagram,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0096_p00786_BUT_We_Need_a_Diagram,gemma,gen_2,00002_2,p00786 but we need a diagram,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0096_p00786_BUT_We_Need_a_Diagram,gemma,gen_2,00002_2,p00786 but we need a diagram,unusedVariable,style,563,Unused variable: diagram_lines
gemma/gen_2/00002_2/0096_p00786_BUT_We_Need_a_Diagram,gemma,gen_2,00002_2,p00786 but we need a diagram,unreadVariable,style,563,Variable 'total_width' is assigned a value that is never used.
gemma/gen_2/00002_2/0187_1109_F._Sasha_and_Algorithm_of_Silence_s_Sounds,gemma,gen_2,00002_2,1109 f sasha and algorithm of silence s sounds,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0174_p01280_Galaxy_Wide_Web_Service,gemma,gen_2,00002_2,p01280 galaxy wide web service,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0086_p03111_AtCoder_Beginner_Contest_119_-_Synthetic_Kadomatsu,gemma,gen_2,00002_2,p03111 atcoder beginner contest 119 synthetic kadomatsu,timeout,,,Analysis timed out
gemma/gen_2/00002_2/0237_999_F._Cards_and_Joy,gemma,gen_2,00002_2,999 f cards and joy,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0237_999_F._Cards_and_Joy,gemma,gen_2,00002_2,999 f cards and joy,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0237_999_F._Cards_and_Joy,gemma,gen_2,00002_2,999 f cards and joy,negativeContainerIndex,warning,786,"Either the condition 'favorite_count>=0' is redundant, otherwise there is negative array index -1."
gemma/gen_2/00002_2/0043_1305_B._Kuroni_and_Simple_Strings,gemma,gen_2,00002_2,1305 b kuroni and simple strings,unusedVariable,style,563,Unused variable: removed_indices
gemma/gen_2/00002_2/0059_300_A._Array,gemma,gen_2,00002_2,300 a array,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0146_673_C._Bear_and_Colors,gemma,gen_2,00002_2,673 c bear and colors,arrayIndexThenCheck,style,398,Array index 'color' is used before limits check.
gemma/gen_2/00002_2/0146_673_C._Bear_and_Colors,gemma,gen_2,00002_2,673 c bear and colors,negativeContainerIndex,warning,786,Array index -1 is out of bounds.
gemma/gen_2/00002_2/0007_p02761_AtCoder_Beginner_Contest_157_-_Guess_The_Number,gemma,gen_2,00002_2,p02761 atcoder beginner contest 157 guess the number,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0003_896_E._Welcome_home__Chtholly,gemma,gen_2,00002_2,896 e welcome home chtholly,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0119_1323_F._Reality_Show,gemma,gen_2,00002_2,1323 f reality show,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0119_1323_F._Reality_Show,gemma,gen_2,00002_2,1323 f reality show,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0122_1384_F._Rearrange,gemma,gen_2,00002_2,1384 f rearrange,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0122_1384_F._Rearrange,gemma,gen_2,00002_2,1384 f rearrange,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0122_1384_F._Rearrange,gemma,gen_2,00002_2,1384 f rearrange,unreadVariable,style,563,Variable 'possible' is assigned a value that is never used.
gemma/gen_2/00002_2/0122_1384_F._Rearrange,gemma,gen_2,00002_2,1384 f rearrange,unreadVariable,style,563,Variable 'possible' is assigned a value that is never used.
gemma/gen_2/00002_2/0125_1474_B._Different_Divisors,gemma,gen_2,00002_2,1474 b different divisors,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0012_p03474_AtCoder_Beginner_Contest_084_-_Postal_Code,gemma,gen_2,00002_2,p03474 atcoder beginner contest 084 postal code,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0012_p03474_AtCoder_Beginner_Contest_084_-_Postal_Code,gemma,gen_2,00002_2,p03474 atcoder beginner contest 084 postal code,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0039_121_C._Lucky_Permutation,gemma,gen_2,00002_2,121 c lucky permutation,useStlAlgorithm,style,398,Consider using std::all_of or std::none_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0222_554_C._Kyoya_and_Colored_Balls,gemma,gen_2,00002_2,554 c kyoya and colored balls,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0222_554_C._Kyoya_and_Colored_Balls,gemma,gen_2,00002_2,554 c kyoya and colored balls,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0042_1286_A._Garland,gemma,gen_2,00002_2,1286 a garland,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0058_278_B._New_Problem,gemma,gen_2,00002_2,278 b new problem,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0231_833_A._The_Meaningless_Game,gemma,gen_2,00002_2,833 a the meaningless game,unreadVariable,style,563,Variable 'current_a' is assigned a value that is never used.
gemma/gen_2/00002_2/0231_833_A._The_Meaningless_Game,gemma,gen_2,00002_2,833 a the meaningless game,unreadVariable,style,563,Variable 'current_b' is assigned a value that is never used.
gemma/gen_2/00002_2/0015_p03963_AtCoder_Beginner_Contest_046_-_Painting_Balls_with_AtCoDeer,gemma,gen_2,00002_2,p03963 atcoder beginner contest 046 painting balls with atcodeer,truncLongCastAssignment,style,197,"int result is assigned to long long variable. If the variable is long long to avoid loss of information, then you have loss of information."
gemma/gen_2/00002_2/0001_848_C._Goodbye_Souvenir,gemma,gen_2,00002_2,848 c goodbye souvenir,stlFindInsert,performance,398,"Searching before insertion is not necessary. Instead of 'first_occurrence[a[j]]=j' consider using 'first_occurrence.try_emplace(a[j], j);'."
gemma/gen_2/00002_2/0196_12_B._Correct_Solution_,gemma,gen_2,00002_2,12 b correct solution,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0147_698_D._Limak_and_Shooting_Points,gemma,gen_2,00002_2,698 d limak and shooting points,unreadVariable,style,563,Variable 'valid_direction' is assigned a value that is never used.
gemma/gen_2/00002_2/0038_1203_A._Circle_of_Students,gemma,gen_2,00002_2,1203 a circle of students,timeout,,,Analysis timed out
gemma/gen_2/00002_2/0166_p03839_AtCoder_Grand_Contest_008_-_Contiguous_Repainting,gemma,gen_2,00002_2,p03839 atcoder grand contest 008 contiguous repainting,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0168_p00224_Bicycle_Diet,gemma,gen_2,00002_2,p00224 bicycle diet,timeout,,,Analysis timed out
gemma/gen_2/00002_2/0154_878_D._Magic_Breeding,gemma,gen_2,00002_2,878 d magic breeding,knownConditionTrueFalse,style,570,Condition 'next_creature_id<=k' is always false
gemma/gen_2/00002_2/0037_1184_D1._Parallel_Universes__Easy_,gemma,gen_2,00002_2,1184 d1 parallel universes easy,oppositeInnerCondition,warning,398,Opposite inner 'if' condition leads to a dead code block.
gemma/gen_2/00002_2/0128_155_C._Hometask,gemma,gen_2,00002_2,155 c hometask,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0236_979_E._Kuro_and_Topological_Parity,gemma,gen_2,00002_2,979 e kuro and topological parity,knownConditionTrueFalse,style,571,Condition 'path.size()>0' is always true
gemma/gen_2/00002_2/0169_p00386_Gathering,gemma,gen_2,00002_2,p00386 gathering,constVariableReference,style,398,Variable 'edge' can be declared as reference to const
gemma/gen_2/00002_2/0169_p00386_Gathering,gemma,gen_2,00002_2,p00386 gathering,constVariableReference,style,398,Variable 'edge' can be declared as reference to const
gemma/gen_2/00002_2/0169_p00386_Gathering,gemma,gen_2,00002_2,p00386 gathering,constVariableReference,style,398,Variable 'edge' can be declared as reference to const
gemma/gen_2/00002_2/0220_480_B._Long_Jumps,gemma,gen_2,00002_2,480 b long jumps,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0220_480_B._Long_Jumps,gemma,gen_2,00002_2,480 b long jumps,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0162_p03214_Dwango_Programming_Contest_V_-_Thumbnail,gemma,gen_2,00002_2,p03214 dwango programming contest v thumbnail,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0078_815_B._Karen_and_Test,gemma,gen_2,00002_2,815 b karen and test,knownConditionTrueFalse,style,570,Condition 'n==4' is always false
gemma/gen_2/00002_2/0078_815_B._Karen_and_Test,gemma,gen_2,00002_2,815 b karen and test,knownConditionTrueFalse,style,570,Condition 'n==5' is always false
gemma/gen_2/00002_2/0078_815_B._Karen_and_Test,gemma,gen_2,00002_2,815 b karen and test,unreadVariable,style,563,Variable 'sign' is assigned a value that is never used.
gemma/gen_2/00002_2/0078_815_B._Karen_and_Test,gemma,gen_2,00002_2,815 b karen and test,unreadVariable,style,563,Variable 'sign' is assigned a value that is never used.
gemma/gen_2/00002_2/0079_860_C._Tests_Renumeration,gemma,gen_2,00002_2,860 c tests renumeration,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0204_1473_G._Tiles,gemma,gen_2,00002_2,1473 g tiles,variableScope,style,398,The scope of the variable 'last_row' can be reduced.
gemma/gen_2/00002_2/0204_1473_G._Tiles,gemma,gen_2,00002_2,1473 g tiles,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0204_1473_G._Tiles,gemma,gen_2,00002_2,1473 g tiles,unreadVariable,style,563,Variable 'last_row' is assigned a value that is never used.
gemma/gen_2/00002_2/0204_1473_G._Tiles,gemma,gen_2,00002_2,1473 g tiles,unreadVariable,style,563,Variable 'current_row' is assigned a value that is never used.
gemma/gen_2/00002_2/0204_1473_G._Tiles,gemma,gen_2,00002_2,1473 g tiles,unreadVariable,style,563,Variable 'last_row' is assigned a value that is never used.
gemma/gen_2/00002_2/0225_624_D._Array_GCD,gemma,gen_2,00002_2,624 d array gcd,variableScope,style,398,The scope of the variable 'cost1' can be reduced.
gemma/gen_2/00002_2/0225_624_D._Array_GCD,gemma,gen_2,00002_2,624 d array gcd,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0225_624_D._Array_GCD,gemma,gen_2,00002_2,624 d array gcd,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0053_1534_D._Lost_Tree,gemma,gen_2,00002_2,1534 d lost tree,unreadVariable,style,563,Variable 'max_queries' is assigned a value that is never used.
gemma/gen_2/00002_2/0053_1534_D._Lost_Tree,gemma,gen_2,00002_2,1534 d lost tree,unreadVariable,style,563,Variable 'max_queries' is assigned a value that is never used.
gemma/gen_2/00002_2/0206_155_A._I_love__username_,gemma,gen_2,00002_2,155 a i love username,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0206_155_A._I_love__username_,gemma,gen_2,00002_2,155 a i love username,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0194_1256_C._Platforms_Jumping,gemma,gen_2,00002_2,1256 c platforms jumping,knownConditionTrueFalse,style,571,Condition 'i>=0' is always true
gemma/gen_2/00002_2/0207_177_C1._Party,gemma,gen_2,00002_2,177 c1 party,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0207_177_C1._Party,gemma,gen_2,00002_2,177 c1 party,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0207_177_C1._Party,gemma,gen_2,00002_2,177 c1 party,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
